Row_id,Raion,Denumire raion,Sub Raion,Nr articol,Denumire articol, Cantitate vanduta ,Pret de vanzare
7711,12,DECORATIUNI,5,11449662,PERDEA MINKA 300X260CM ALB?, 5     ,160
7712,12,DECORATIUNI,35,11459245,CANVAS BRITISH 40X40CM, 5     ,12.5
7713,12,DECORATIUNI,35,11459476,CANVAS ZEN 2 20X20CM, 5     ,6.9
7714,12,DECORATIUNI,5,11508161,DRAPERIE WERSAL GRI CLASIC 140X245CM, 5     ,120
7715,12,DECORATIUNI,25,11539885,TAPET AS VINIL SUP NE? GEOMETRIC GALBEN, 5     ,79
7716,12,DECORATIUNI,20,11706366,ROLETA TRANSLUCIDA BABY 68X170CM, 5     ,72
7717,12,DECORATIUNI,40,11729872,RAMA LEMN TULIPA 10X15CM STEJAR, 5     ,22
7718,12,DECORATIUNI,25,11756080,TAPET VINIL SUPORT NETESUT NOMAD GRI, 5     ,89
7719,12,DECORATIUNI,45,11757921,TAVAN POLISTIREN EXTRUDAT 5MM CLASIC 24, 5     ,22
7720,12,DECORATIUNI,20,10029362,JALUZEA AL 25MM VIOLET 60X170CM, 6     ,53
7721,12,DECORATIUNI,20,10062143,JALUZEA AL EASY-FIX 25MM CIOCO 107X150CM, 6     ,52
7722,12,DECORATIUNI,20,10124436,KIT JALUZEA VERTICAL? CREM 250X240CM, 6     ,240
7723,12,DECORATIUNI,20,10124443,KIT JALUZEA VERTICAL? CREM 300X240CM, 6     ,274
7724,12,DECORATIUNI,15,10175004,"?IN? ,,U' CU ACCESORII INCLUSE 2,6M ALB?", 6     ,22
7725,12,DECORATIUNI,15,10175046,"?IN? ,,U' CU ACCESORII INCLUSE 1,6M FAG", 6     ,14.3
7726,12,DECORATIUNI,55,10593975,SET AROMATERAPIE CAMER? 45ML-TRANDAFIR, 6     ,23
7727,12,DECORATIUNI,15,10777095,CONSOL? TAVAN SIMPL? FERRARA 19MM, 6     ,22.9
7728,12,DECORATIUNI,25,10805340,TAPET NE?ESUT AS PIETRI? MARO, 6     ,31
7729,12,DECORATIUNI,15,10898342,CAP?T METAL ANTIC BRASS 28MM 2BUC, 6     ,12.9
7730,12,DECORATIUNI,25,10912223,STICKER VELUR PT. ÎNTRERUP?TOR-PRIN?ES?, 6     ,14.4
7731,12,DECORATIUNI,20,10915625,ROLET? TERMO 68X215 CREM, 6     ,65
7732,12,DECORATIUNI,15,11274333,CAP?T BAR? FERRARA KWADRO D19, 6     ,11.9
7733,12,DECORATIUNI,20,11293303,ROLET? TRANSLUCID? EASY 57X160 ALB, 6     ,42
7734,12,DECORATIUNI,20,11308850,ROLET? OPAC? EASY 68X160 BEJ, 6     ,61
7735,12,DECORATIUNI,20,11308892,ROLET? OPAC? EASY 100X160 BEJ, 6     ,75
7736,12,DECORATIUNI,20,11308955,ROLET? OPAC? STANDARD 160X175 IVOIRE, 6     ,105
7737,12,DECORATIUNI,20,11309284,ROLET? OPAC? EASY 43X160 MARO, 6     ,45
7738,12,DECORATIUNI,20,11309690,ROLET? OPAC? EASY 43X160 GRI, 6     ,45
7739,12,DECORATIUNI,20,11309746,ROLET? OPAC? EASY 68X160 GRI, 6     ,61
7740,12,DECORATIUNI,20,11309753,ROLET? OPAC? EASY 73X160 GRI, 6     ,63
7741,12,DECORATIUNI,20,11309942,ROLET? OPAC? EASY 68X220 IVOIRE, 6     ,71
7742,12,DECORATIUNI,5,11312770,PERN? DECOR VICTOR 46X46 MARO, 6     ,15.5
7743,12,DECORATIUNI,45,11322276,TAVAN POLISTIREN EXTRUDAT NG/AURIU 4MM, 6     ,29.9
7744,12,DECORATIUNI,5,11417245,DRAPERIE CASPER CREM 140X245CM, 6     ,90
7745,12,DECORATIUNI,5,11417476,PERDEA ASHBY CREM 400X245CM, 6     ,150
7746,12,DECORATIUNI,55,11429544,LUMÂNARE PARFUM PAHAR MAGNOLIE 63/90MM, 6     ,12.9
7747,12,DECORATIUNI,55,11457866,SET 18 LUMÂN?RI PASTILE ROZMARIN 4 ORE, 6     ,9.95
7748,12,DECORATIUNI,5,11468443,PERN? DECOR COLIN 35X35CM TURCOAZ, 6     ,16.9
7749,12,DECORATIUNI,25,11471866,TAPET NE?ESUT SUPRAF VINIL ORIENTAL GRI, 6     ,60
7750,12,DECORATIUNI,5,11518122,PERDEA ELENA ALB? 300X280CM, 6     ,69
7751,12,DECORATIUNI,5,11618880,DRAPERIE BLACKOUT VERDE 140X250CM, 6     ,86
7752,12,DECORATIUNI,20,11706373,ROLETA TRANSLUCIDA BABY 73X170CM, 6     ,76
7753,12,DECORATIUNI,20,10124401,KIT JALUZEA VERTICAL? CREM 100X240CM, 7     ,95
7754,12,DECORATIUNI,20,10124590,KIT JALUZEA VERTICAL? MARO 300X160CM, 7     ,216
7755,12,DECORATIUNI,20,10540425,FIXARE 'CLIC' PVC STORURI VENE?IENE, 7     ,11
7756,12,DECORATIUNI,20,10540432,SUPORT CU AUTO-STRÂNGERE TRANSLUCID, 7     ,15.8
7757,12,DECORATIUNI,20,10540481,MAGNET BAR? STOR VENE?IAN, 7     ,13
7758,12,DECORATIUNI,20,10870601,ROLET? BAMBUS 90X180CM PORTOCALIU, 7     ,21.9
7759,12,DECORATIUNI,20,10908030,JALUZEA PVC 25MM TAUPE 100X155CM, 7     ,25
7760,12,DECORATIUNI,20,10947265,STOR ROMAN BAMBUS CIOCO 120X160CM, 7     ,39
7761,12,DECORATIUNI,20,10947335,STOR ROMAN BAMBUS CIOCOLAT? 60X160CM, 7     ,19
7762,12,DECORATIUNI,5,10952410,DRAPERIE TAFTA AURIE 140X260CM, 7     ,24.9
7763,12,DECORATIUNI,5,11289173,PERN? SCAUN TITI MARO/VERDE 38X38X1.8CM, 7     ,6.9
7764,12,DECORATIUNI,20,11294605,ROLET? TRANSLUCID? EASY 100X160 ALBASTRU, 7     ,51.9
7765,12,DECORATIUNI,20,11309410,ROLET? OPAC? STANDARD 140X175 RO?U, 7     ,95
7766,12,DECORATIUNI,20,11309431,ROLET? OPAC? STANDARD 180X175 RO?U, 7     ,114
7767,12,DECORATIUNI,20,11309795,ROLET? OPAC? EASY 110X160 GRI, 7     ,80
7768,12,DECORATIUNI,15,11317404,CAPAC ?IN? U CIRE? 2 BUC, 7     ,1.9
7769,12,DECORATIUNI,25,11321065,FOTOTAPET HÂRTIE FROZEN 2.54X1.84M, 7     ,154
7770,12,DECORATIUNI,15,11357913,MASC? STEJAR ?IN? PVC EVA 50MM 2M, 7     ,10.9
7771,12,DECORATIUNI,15,11357955,MASC? STEJAR ?IN? PVC EVA 50MM 3M, 7     ,18.9
7772,12,DECORATIUNI,25,11373292,FOTOTAPET TULIPS 368X254CM, 7     ,248
7773,12,DECORATIUNI,25,11373313,FOTOTAPET LANDSCAPE 368X254CM, 7     ,249
7774,12,DECORATIUNI,5,11449634,DRAPERIE ENIGMA 210X260CM BEJ, 7     ,150
7775,12,DECORATIUNI,25,11461030,TAPET VINIL SUPORT NE?ESUT LEMN BEJ, 7     ,69
7776,12,DECORATIUNI,5,11468520,PERN? DECOR MARCIANO 40X40CM BLEU, 7     ,20
7777,12,DECORATIUNI,5,11511892,PERN? DECOR FRUNZE BANAN VERDE 40X40CM, 7     ,26.5
7778,12,DECORATIUNI,15,11664723,INEL CAP?T FUSION AURIU, 7     ,8.2
7779,12,DECORATIUNI,40,11729781,OGLINDA RAMA LEMN CORA STEJAR 30X30CM, 7     ,89
7780,12,DECORATIUNI,20,10124583,KIT JALUZEA VERTICAL? MARO 250X160CM, 8     ,187
7781,12,DECORATIUNI,15,10289706,SUPORT ADEZIV VITRAJ FLORIDA NICH MAT, 8     ,5.65
7782,12,DECORATIUNI,55,10593940,LUMÂNARE PARFUMAT? LILIAC 47/47MM, 8     ,4.49
7783,12,DECORATIUNI,20,10735613,ADAPTOR PANELE GALERIE 45CM, 8     ,18.3
7784,12,DECORATIUNI,20,10735620,SUPORT FIXARE F?R? G?URIRE 2BUC., 8     ,9.49
7785,12,DECORATIUNI,15,10777130,C?L?RE?I PLASTIC FERRARA 10BUC, 8     ,11.9
7786,12,DECORATIUNI,15,10897964,CAP?T LEMN ROMA ALB 2BUC, 8     ,15.99
7787,12,DECORATIUNI,25,10912265,STICKER VELUR PT. ÎNTRERUP?TOR-LALEA, 8     ,14.4
7788,12,DECORATIUNI,20,11293842,ROLET? TRANSLUCID? EASY 90X160 ORANJ, 8     ,49.9
7789,12,DECORATIUNI,20,11294031,ROLET? TRANSLUCID? STANDARD 160X220VERDE, 8     ,91
7790,12,DECORATIUNI,20,11309844,ROLET? OPAC? EASY 52X160 IVOIRE, 8     ,51
7791,12,DECORATIUNI,20,11309935,ROLET? OPAC? EASY 120X160 IVOIRE, 8     ,85
7792,12,DECORATIUNI,15,11358242,SET ACCESORII ?IN? PVC MARIA 47MM 1C 2M, 8     ,8.85
7793,12,DECORATIUNI,5,11393956,PERN? DECOR RASTRO ROZ 40X40CM, 8     ,25
7794,12,DECORATIUNI,5,11417280,DRAPERIE MARCIANO BLEU 140X260CM, 8     ,99
7795,12,DECORATIUNI,35,11459154,CANVAS COFFEE 30X30CM, 8     ,10.9
7796,12,DECORATIUNI,25,11461121,TAPET HÂRTIE C?R?MID? ORANJ, 8     ,39
7797,12,DECORATIUNI,55,11485103,PAHAR PARFUMAT AUTUMN WALK 74/106MM, 8     ,25
7798,12,DECORATIUNI,55,11567556,CEAS DE PERETE ANTIQ AURIU, 8     ,60
7799,12,DECORATIUNI,45,11654195,PANEL STEJAR DESCHIS 3M, 8     ,124
7800,12,DECORATIUNI,5,11758271,DRAPERIE FEDORA 300X245CM CREM, 8     ,230
7801,12,DECORATIUNI,20,10540474,TIJ? DE ORIENTARE STOR VENE?IAN, 9     ,10
7802,12,DECORATIUNI,20,10915646,ROLET? TERMO 68X215 ORANGE, 9     ,65
7803,12,DECORATIUNI,20,10915786,ROLET? TERMO 80X150 MARO, 9     ,59
7804,12,DECORATIUNI,20,10947321,STOR ROMAN BAMBUS CIOCOLAT? 90X160CM, 9     ,29
7805,12,DECORATIUNI,20,11293366,ROLET? TRANSLUCID? EASY 100X160 ALB, 9     ,57
7806,12,DECORATIUNI,20,11294612,ROLET? TRANSLUCID? EASY 120X160 ALBASTRU, 9     ,54.9
7807,12,DECORATIUNI,20,11309424,ROLET? OPAC? STANDARD 160X175 RO?U, 9     ,105
7808,12,DECORATIUNI,20,11309921,ROLET? OPAC? EASY 110X160 IVOIRE, 9     ,80
7809,12,DECORATIUNI,15,11317474,SUPORT ?IN? U STEJAR 2 BUC, 9     ,2.89
7810,12,DECORATIUNI,15,11317481,SUPORT ?IN? U WENGE 2 BUC, 9     ,2.89
7811,12,DECORATIUNI,25,11404225,TAPET VINIL SUP NE?ESUT NEW AURORA BEJ, 9     ,47
7812,12,DECORATIUNI,5,11417294,DRAPERIE MARCIANO BEJ 140X260CM, 9     ,99
7813,12,DECORATIUNI,55,11457852,SET 18 LUMÂN?RI PASTILE BUSUIOC 4 ORE, 9     ,9.95
7814,12,DECORATIUNI,35,11459294,CANVAS LAVAND? 30X30CM, 9     ,10.9
7815,12,DECORATIUNI,15,11508476,CONSOL? DESCHIS? LEMN STEJAR 28MM 1BUC, 9     ,11.5
7816,12,DECORATIUNI,55,11626083,NAPRON CETIN? 40X160CM, 9     ,29
7817,12,DECORATIUNI,40,11729760,OGLINDA RAMA LEMN CORA GRI 50X70CM, 9     ,159
7818,12,DECORATIUNI,40,11729893,RAMA LEMN TULIPA 18X24CM STEJAR, 9     ,28
7819,12,DECORATIUNI,25,11753665,TAPET HARTIE DISNEY FROZEN, 9     ,69
7820,12,DECORATIUNI,45,11757935,TAVAN POLISTIREN EXTRUDAT 5MM CLASIC 32, 9     ,22.5
7821,12,DECORATIUNI,45,11757956,TAVAN POLISTIREN EXTRUDAT 5MM FLOWER 32, 9     ,37
7822,12,DECORATIUNI,20,10030265,JALUZEA AL 25MM RO?U 80X170CM, 10     ,60
7823,12,DECORATIUNI,30,10838884,"AUTOCOLANT DÉCOR CAMUFLAJ 0,45X2M", 10     ,15
7824,12,DECORATIUNI,25,10896270,"BORDUR? TAPET NE?ESUT BUFNI?E 0,167X5M", 10     ,30
7825,12,DECORATIUNI,20,10915443,"ROLET? TERMO 42,5X150 CREM", 10     ,39
7826,12,DECORATIUNI,20,11293352,ROLET? TRANSLUCID? EASY 90X160 ALB, 10     ,55
7827,12,DECORATIUNI,20,11293863,ROLET? TRANSLUCID? EASY 120X160 ORANJ, 10     ,54.9
7828,12,DECORATIUNI,20,11309053,ROLET? OPAC? EASY 90X160 ALB, 10     ,71
7829,12,DECORATIUNI,20,11309536,ROLET? OPAC? STANDARD 140X175 MARO, 10     ,95
7830,12,DECORATIUNI,20,11309571,ROLET? OPAC? EASY 48X160 VERDE, 10     ,42.9
7831,12,DECORATIUNI,35,11388293,CANVAS VINTAGE TILE 100X100CM, 10     ,230
7832,12,DECORATIUNI,55,11430713,PERN? DECOR CR?CIUN 42X42CM, 10     ,25
7833,12,DECORATIUNI,5,11431392,DRAPERIE ANGY RO?U PORTOCALIU 200X160CM, 10     ,59
7834,12,DECORATIUNI,5,11438000,DRAPERIE BLACKOUT ANTRACIT 140X245CM, 10     ,81
7835,12,DECORATIUNI,35,11459182,CANVAS DRY FLOWER 1 40X40CM, 10     ,12.5
7836,12,DECORATIUNI,5,11504766,PERN? DECOR VIDAR GALBEN 40X40CM, 10     ,21.9
7837,12,DECORATIUNI,45,11654216,CONSOLA DECORATIVA 12X12CM H14CM, 10     ,39.9
7838,12,DECORATIUNI,20,11706226,ROLETA TRANSLUCIDA LEAVES BEJ 68X220CM, 10     ,95
7839,12,DECORATIUNI,20,11706282,ROLETA TRANSLUCIDA LEAVES GRI 68X220CM, 10     ,95
7840,12,DECORATIUNI,40,11729732,OGLINDA RAMA LEMN CORA ALB 50X70CM, 10     ,159
7841,12,DECORATIUNI,40,11729942,RAMA LEMN TULIPA 13X18CM NEGRU, 10     ,25
7842,12,DECORATIUNI,20,10030125,JALUZEA AL 25MM CREM 40X130CM, 11     ,33
7843,12,DECORATIUNI,20,10124604,KIT JALUZEA VERTICAL? MARO 100X240CM, 11     ,95
7844,12,DECORATIUNI,15,10172176,"?IN? ,,U' CU ACC INCL 2,6M WENGE", 11     ,22
7845,12,DECORATIUNI,15,10174976,"?IN? ,,U' CU ACCESORII INCLUSE 1,6M ALB?", 11     ,14.3
7846,12,DECORATIUNI,20,10915821,ROLET? TERMO 97X150 ORANGE, 11     ,59
7847,12,DECORATIUNI,20,10934056,KIT JALUZEA VERTICAL C?R?MID? 300X160CM, 11     ,216
7848,12,DECORATIUNI,20,10934105,KIT JALUZEA VERTICAL? MOV 300X160CM, 11     ,216
7849,12,DECORATIUNI,20,11309480,ROLET? OPAC? EASY 90X160 MARO, 11     ,71
7850,12,DECORATIUNI,20,11309641,ROLET? OPAC? EASY 90X160 VERDE, 11     ,71
7851,12,DECORATIUNI,20,11309781,ROLET? OPAC? EASY 100X160 GRI, 11     ,75
7852,12,DECORATIUNI,5,11383792,PERDEA BUC?T?RIE 45X150CM FLORI MU?E?EL, 11     ,31
7853,12,DECORATIUNI,5,11417392,PERDEA GRETEL FLORI CREM 140X245CM, 11     ,85
7854,12,DECORATIUNI,55,11429642,SUPORT STICL? LUMÂNARE ROTUND 20/74MM, 11     ,4.89
7855,12,DECORATIUNI,55,11457943,LUMÂNARE PARF PAHAR GR?DIN? L?MÂIE 80/72, 11     ,8.9
7856,12,DECORATIUNI,15,11495372,KIT DUBLU D19/19 SMART EFECT INOX 2M, 11     ,139
7857,12,DECORATIUNI,15,11504843,KIT DUBLU KARBONADO D19/19 AUR ANTIC 3M, 11     ,269
7858,12,DECORATIUNI,15,11504976,KIT DUBLU BALO D19/19 AUR ANTIC 1.6M, 11     ,139
7859,12,DECORATIUNI,15,11508504,CONSOL? DUBL? DESCHIS? LEMN FAG 28MM, 11     ,14.9
7860,12,DECORATIUNI,5,11575606,PERN? DECOR VECTOR GRI 30X50CM, 11     ,20
7861,12,DECORATIUNI,55,11590754,MU?AMA CR?CIUN ANGELS AURIU 1X1.40M, 11     ,15
7862,12,DECORATIUNI,20,11706604,ROLETA TRANSLUCIDA PATTERN GALB 68X220CM, 11     ,95
7863,12,DECORATIUNI,40,11729886,RAMA LEMN TULIPA 13X18CM STEJAR, 11     ,25
7864,12,DECORATIUNI,20,10030202,JALUZEA AL 25MM CREM 80X240CM, 12     ,81
7865,12,DECORATIUNI,15,10172141,"?IN? ,,U' CU ACC INCL 1,6M WENGE", 12     ,14.3
7866,12,DECORATIUNI,25,10375890,FOTOTAPET SPRING 368 X 254 CM, 12     ,259
7867,12,DECORATIUNI,20,10540383,SUPORT METALIC ÎNT?RIT, 12     ,13
7868,12,DECORATIUNI,20,10736285,STOR PLISAT VERDE 97/150CM, 12     ,49
7869,12,DECORATIUNI,20,10915464,"ROLET? TERMO 42,5X150 ORANGE", 12     ,39
7870,12,DECORATIUNI,20,11293576,ROLET? TRANSLUCID? STANDARD 220X220IVOIR, 12     ,124
7871,12,DECORATIUNI,20,11293793,ROLET? TRANSLUCID? EASY 57X160 ORANJ, 12     ,36.9
7872,12,DECORATIUNI,20,11308885,ROLET? OPAC? EASY 90X160 BEJ, 12     ,71
7873,12,DECORATIUNI,20,11309081,ROLET? OPAC? EASY 120X160 ALB, 12     ,85
7874,12,DECORATIUNI,20,11309655,ROLET? OPAC? EASY 100X160 VERDE, 12     ,75
7875,12,DECORATIUNI,20,11309851,ROLET? OPAC? EASY 57X160 IVOIRE, 12     ,53
7876,12,DECORATIUNI,55,11408691,LUMÂNARE PILON ALB RUSTIC 130/68MM, 12     ,10.9
7877,12,DECORATIUNI,5,11431133,PERDEA NEW LIZA ROZ ANTIC 600X245CM, 12     ,119
7878,12,DECORATIUNI,5,11437230,DRAPERIE JACQUARD AMADO MARO 140X260CM, 12     ,69
7879,12,DECORATIUNI,35,11459042,CANVAS FOOD WITH BRIDGE 40X40CM, 12     ,12.5
7880,12,DECORATIUNI,35,11459490,CANVAS PLAJ? 1 30X30CM SET 3BUC, 12     ,20
7881,12,DECORATIUNI,5,11460806,PERDEA DISNEY FROZEN CREM 140X245CM, 12     ,54
7882,12,DECORATIUNI,5,11477970,MU?AMA FRUNZE1.40M, 12     ,15.9
7883,12,DECORATIUNI,15,11504836,KIT DUBLU KARBONADO D19/19 AUR ANTIC2.4M, 12     ,233
7884,12,DECORATIUNI,5,11511794,PERDEA FRUNZE BANAN GRI 140X245CM, 12     ,90
7885,12,DECORATIUNI,40,11729956,RAMA LEMN TULIPA 18X24CM NEGRU, 12     ,28
7886,12,DECORATIUNI,25,11736634,PANEL MOLLIS K11 GRI 30X30CM, 12     ,53
7887,12,DECORATIUNI,15,10175011,"?IN? ,,U' CU ACCESORII INCLUSE 3M ALB?", 13     ,26
7888,12,DECORATIUNI,25,10837386,FOTOTAPET POOH 202X90CM, 13     ,155
7889,12,DECORATIUNI,20,11293296,ROLET? TRANSLUCID? EASY 52X160 ALB, 13     ,39.9
7890,12,DECORATIUNI,20,11309123,ROLET? OPAC? EASY 52X160 RO?U, 13     ,51
7891,12,DECORATIUNI,20,11309144,ROLET? OPAC? EASY 57X160 RO?U, 13     ,53
7892,12,DECORATIUNI,20,11309564,ROLET? OPAC? EASY 43X160 VERDE, 13     ,36
7893,12,DECORATIUNI,15,11317460,SUPORT ?IN? U FAG 2 BUC, 13     ,2.89
7894,12,DECORATIUNI,25,11373334,FOTOTAPET MIAMI 368X254CM, 13     ,249
7895,12,DECORATIUNI,5,11393900,PERN? DECOR ALLEY ALBASTRU 40X40CM, 13     ,25
7896,12,DECORATIUNI,35,11459581,CANVAS STEA DE MARE 20X20CM, 13     ,6.9
7897,12,DECORATIUNI,25,11461093,TAPET VINIL SUPORT NE?ESUT FAGURE AURIU, 13     ,109
7898,12,DECORATIUNI,15,11508231,CÂRLIG PLASTIC PT INEL LEMN FAG 10BUC, 13     ,3.9
7899,12,DECORATIUNI,20,11706352,ROLETA TRANSLUCIDA BABY 62X170CM, 13     ,67
7900,12,DECORATIUNI,20,11706436,ROLETA TRANSLUCIDA STARS GRI 80X170CM, 13     ,80
7901,12,DECORATIUNI,40,11729900,RAMA LEMN TULIPA 21X29.7CM STEJAR, 13     ,33
7902,12,DECORATIUNI,40,11729935,RAMA LEMN TULIPA 10X15CM NEGRU, 13     ,22
7903,12,DECORATIUNI,15,11744866,KIT DUBLU SN D19/19 NEGRU GOTIC 2M TGV, 13     ,69
7904,12,DECORATIUNI,15,10175074,"?IN? ,,U' CU ACCESORII INCLUSE 2,6M FAG", 14     ,22
7905,12,DECORATIUNI,25,10375883,FOTOTAPET AUTUMN FOREST 388 X 270 CM, 14     ,269
7906,12,DECORATIUNI,55,10593562,LUMÂNARE PARFUMAT? 70MM PAHAR-LEV?N?IC?, 14     ,10.9
7907,12,DECORATIUNI,15,10776941,CONSOL? PERETE QUADRATO, 14     ,37
7908,12,DECORATIUNI,45,10841754,LAMBRIU POLISTIREN EXTRUDAT FAG, 14     ,14.9
7909,12,DECORATIUNI,25,10912202,STICKER VELUR PT. ÎNTRERUP?TOR-SIREN?, 14     ,14.4
7910,12,DECORATIUNI,25,10912230,STICKER VELUR PT. ÎNTRERUP?TOR-MA?IN?, 14     ,14.4
7911,12,DECORATIUNI,20,10915541,ROLET? TERMO 57X150 MARO, 14     ,45
7912,12,DECORATIUNI,55,11301703,CANDEL? DIN STICL? TRANDAFIRI MOV 54H, 14     ,11.9
7913,12,DECORATIUNI,20,11309102,ROLET? OPAC? EASY 43X160 RO?U, 14     ,45
7914,12,DECORATIUNI,20,11309291,ROLET? OPAC? EASY 48X160 MARO, 14     ,48
7915,12,DECORATIUNI,20,11309403,ROLET? OPAC? EASY 68X220 RO?U, 14     ,71
7916,12,DECORATIUNI,35,11388272,CANVAS AUDREY HEPBURN 100X100CM, 14     ,230
7917,12,DECORATIUNI,35,11390862,CANVAS PICTAT MANUAL MACI 60X60CM, 14     ,130
7918,12,DECORATIUNI,5,11417511,PERDEA ASHBY ALB 300X260CM, 14     ,99
7919,12,DECORATIUNI,5,11449781,DRAPERIE VECTOR 210X260CM GRI, 14     ,99
7920,12,DECORATIUNI,5,11449795,DRAPERIE VECTOR 210X260CM MARIN, 14     ,99
7921,12,DECORATIUNI,55,11622681,SET 18 LUMÂN?RI PASTILE ORA? DE IARN?, 14     ,9.9
7922,12,DECORATIUNI,55,11622702,SET 18 LUMÂN?RI PASTILE CR?CIUN FERICIT, 14     ,9.9
7923,12,DECORATIUNI,20,11698785,ROLETA TRANSLUCIDA SYDNEY GRT5 100X150CM, 14     ,77
7924,12,DECORATIUNI,20,11706093,ROLETA TRANSLUCIDA KITCHEN 73X170CM, 14     ,76
7925,12,DECORATIUNI,20,11706100,ROLETA TRANSLUCIDA KITCHEN 80X170CM, 14     ,80
7926,12,DECORATIUNI,40,11729795,OGLINDA RAMA LEMN CORA STEJAR 50X70CM, 14     ,159
7927,12,DECORATIUNI,40,11729816,OGLINDA RAMA PVC DIVA AURIU 30X30CM, 14     ,109
7928,12,DECORATIUNI,25,11736613,PANEL MOLLIS R81 BLEUMARIN 30X30CM, 14     ,53
7929,12,DECORATIUNI,25,11736662,PANEL MOLLIS R62 ROZ 30X30CM SET 2BUC, 14     ,83
7930,12,DECORATIUNI,5,11477984,MU?AMA  MOV 1.40M, 15     ,15.9
7931,12,DECORATIUNI,20,10907533,JALUZEA PVC 25MM ALB? 120X155CM, 15     ,35
7932,12,DECORATIUNI,20,11294045,ROLET? TRANSLUCID? STANDARD 180X220VERDE, 15     ,100
7933,12,DECORATIUNI,20,11309473,ROLET? OPAC? EASY 80X160 MARO, 15     ,66
7934,12,DECORATIUNI,15,11358235,SET ACC ?IN? PVC MARIA 47MM 1C 1.6M, 15     ,7.85
7935,12,DECORATIUNI,25,11441381,FOTOTAPET DOLOMITEN 388X270CM, 15     ,229
7936,12,DECORATIUNI,35,11459126,CANVAS BLUEBERRY 20X20CM, 15     ,6.9
7937,12,DECORATIUNI,5,11468415,PERN? DECOR COLIN 35X35 BEJ, 15     ,16.9
7938,12,DECORATIUNI,15,11496730,KIT SIMPLU 19MM FORIO EFECT INOX 1.6M, 15     ,70
7939,12,DECORATIUNI,15,11508525,CONSOL? DUBL? DESCHIS? LEMN WENGE 28MM, 15     ,14.9
7940,12,DECORATIUNI,40,11729844,OGLINDA RAMA PVC DIVA ALB 30X30CM, 15     ,109
7941,12,DECORATIUNI,25,11736592,PANEL MOLLIS R91 GRI 30X30CM, 15     ,53
7942,12,DECORATIUNI,45,11757900,BAGHETA POLISTIREN EXTRUDAT ALB/AUR 4BUC, 15     ,33
7943,12,DECORATIUNI,20,10030230,JALUZEA AL 25MM RO?U 40X130CM, 16     ,33
7944,12,DECORATIUNI,20,10915800,ROLET? TERMO 97X150 CREM, 16     ,59
7945,12,DECORATIUNI,20,11309396,ROLET? OPAC? EASY 120X160 RO?U, 16     ,85
7946,12,DECORATIUNI,5,11432806,DRAP NEW MANCHESTER TAUPE DESCHIS200X280, 16     ,109
7947,12,DECORATIUNI,5,11449676,DRAPERIE VECTOR 210X260CM VERDE, 16     ,99
7948,12,DECORATIUNI,35,11459224,CANVAS COCKTAIL 2 30X30CM, 16     ,10.9
7949,12,DECORATIUNI,35,11459322,CANVAS CONDIMENTE 40X40CM, 16     ,12.5
7950,12,DECORATIUNI,35,11459413,CANVAS LEU 20X20CM, 16     ,6.9
7951,12,DECORATIUNI,15,11508483,CONSOL? DESCHIS? LEMN WENGE 28MM 1BUC, 16     ,11.5
7952,12,DECORATIUNI,55,11626153,PERN? DECOR CROWN 40X40CM, 16     ,29
7953,12,DECORATIUNI,30,11641203,FOLIE SABLARE DICHROIQUE 75X152CM, 16     ,129
7954,12,DECORATIUNI,25,11653754,FOTOTAPET GREECE 368X254CM, 16     ,249
7955,12,DECORATIUNI,15,11683000,KIT SINA ALUMINIU CIRES 2C 4M, 16     ,299
7956,12,DECORATIUNI,35,11688243,CANVAS 100X100CM ATLANTIC PUFFIN, 16     ,230
7957,12,DECORATIUNI,20,11706345,ROLETA TRANSLUCIDA BABY 52X170CM, 16     ,60
7958,12,DECORATIUNI,20,10540411,PLACHET? V AUTOCOLANT?, 17     ,15.8
7959,12,DECORATIUNI,20,10915373,ROLET? TERMO 114X150 BEJ, 17     ,69
7960,12,DECORATIUNI,20,11308983,ROLET? OPAC? EASY 48X160 ALB, 17     ,48
7961,12,DECORATIUNI,20,11309774,ROLET? OPAC? EASY 90X160 GRI, 17     ,71
7962,12,DECORATIUNI,20,11309802,ROLET? OPAC? EASY 120X160 GRI, 17     ,85
7963,12,DECORATIUNI,35,11388265,CANVAS JIMI HENDRIX 100X100CM, 17     ,230
7964,12,DECORATIUNI,25,11441360,FOTOTAPET VERNAZZA 368X254CM, 17     ,223
7965,12,DECORATIUNI,25,11441374,FOTOTAPET BEACH RESORT 368X254CM, 17     ,239
7966,12,DECORATIUNI,20,11706156,ROLETA TRANSLUCIDA DANDELIONS 80X170CM, 17     ,80
7967,12,DECORATIUNI,20,11706541,ROLETA TRANSLUCIDA PATTERN BEJ 68X220CM, 17     ,95
7968,12,DECORATIUNI,20,11706590,ROLETA TRANSLUCIDA PATTERN GALB 80X170CM, 17     ,80
7969,12,DECORATIUNI,40,11729914,RAMA LEMN TULIPA 24X30CM STEJAR, 17     ,35
7970,12,DECORATIUNI,25,11736641,PANEL MOLLIS M12 TURCOAZ 30X30CM, 17     ,53
7971,12,DECORATIUNI,20,11293884,ROLET? TRANSLUCID? EASY 83X220 ORANJ, 18     ,59.9
7972,12,DECORATIUNI,20,11309494,ROLET? OPAC? EASY 100X160 MARO, 18     ,75
7973,12,DECORATIUNI,20,11309515,ROLET? OPAC? EASY 120X160 MARO, 18     ,85
